,Vehicle_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Class,v_Vel,v_Acc,Preceding,Space_Headway,Time_Headway,Location,Relative_Time,Preceding_Vehicle_Class,Rear_to_Front_Space_Headway,v_Class_Name,Vehicle_combination
3015754,556,1118848178500,19.137,1957.136,6452532.425,1872080.299,3.6576,2,7.193280000000001,0.0,546,20.470368,2.85,us-101,1117685159401,Car,16.101568,Car,Car-Car
3017252,556,1118848109300,20.463,670.926,6451562.686,1872925.931,3.6576,2,7.4676,-0.445008,546,28.157424,3.77,us-101,1117685090201,Car,23.788624,Car,Car-Car
3018341,556,1118848139500,19.234,976.447,6451793.246,1872725.137,3.6576,2,3.1638240000000004,1.338072,546,18.31848,5.79,us-101,1117685120401,Car,13.94968,Car,Car-Car
3019206,562,1118847129100,43.705,597.092,6451522.121,1872931.028,4.8768,2,13.313664,3.0144720000000005,546,46.189392,3.47,us-101,1117684110001,Car,41.820592,Car,Car-Car
3020457,546,1118849038000,29.867,488.265,6451424.394,1873037.793,4.8768,2,8.449056,0.115824,541,10.570464,1.25,us-101,1117686018901,Car,5.998464000000001,Car,Car-Car
3020688,546,1118848106300,19.847,686.783,6451575.095,1872915.828,4.4196,2,9.150096,0.079248,540,18.1356,1.98,us-101,1117685087201,Car,13.6398,Car,Car-Car
3021561,546,1118848147600,19.077,1272.534,6452016.457,1872530.715,4.4196,2,10.991088,2.490216,530,45.61332,4.15,us-101,1117685128501,Car,41.42232,Car,Car-Car
3021790,546,1118848145900,19.187,1213.014,6451971.623,1872569.854,4.4196,2,10.677144,-0.146304,540,22.207728,2.08,us-101,1117685126801,Car,17.711928,Car,Car-Car
3022706,546,1118848174200,18.116,1921.743,6452505.994,1872104.225,4.4196,2,6.278880000000001,0.0,525,20.083272,3.2,us-101,1117685155101,Car,14.215872,Car,Car-Car
3025410,546,1118849036900,29.948,457.823,6451401.953,1873058.363,4.8768,2,8.433816,0.0,541,11.463528,1.36,us-101,1117686017801,Car,6.891528,Car,Car-Car
3025613,556,1118848103700,18.272,527.133,6451456.77,1873023.724,3.6576,2,9.086088,-0.704088,546,25.097232,2.76,us-101,1117685084601,Car,20.728432,Car,Car-Car
3026311,551,1118849055900,30.686,951.073,6451770.741,1872729.526,18.1356,3,11.49096,2.852928,546,29.434536,2.56,us-101,1117686036801,Car,25.065736,Heavy Vehicle,Car-Heavy Vehicle
3026359,551,1118849053200,31.424,843.877,6451689.605,1872799.853,18.1356,3,12.192,0.0,546,28.855416,2.37,us-101,1117686034101,Car,24.486616,Heavy Vehicle,Car-Heavy Vehicle
3026556,556,1118848123000,19.327,876.076,6451717.638,1872791.304,3.6576,2,1.517904,0.079248,546,9.744456,6.42,us-101,1117685103901,Car,5.375655999999999,Car,Car-Car
3028768,546,1118848175500,18.839,1947.902,6452525.576,1872086.499,4.4196,2,6.092952,0.0,525,21.235416,3.49,us-101,1117685156401,Car,15.368016,Car,Car-Car
3033306,546,1118848115300,17.724,847.522,6451697.255,1872811.369,4.4196,2,3.1120080000000003,0.25908,540,16.020288,5.15,us-101,1117685096201,Car,11.524488000000002,Car,Car-Car
3033497,551,1118849052000,31.754,795.848,6451653.335,1872831.293,18.1356,3,12.195048,-0.067056,546,28.86456,2.37,us-101,1117686032901,Car,24.49576,Heavy Vehicle,Car-Heavy Vehicle
3037174,546,1118847141600,41.679,1431.309,6452151.486,1872382.857,3.81,2,17.900904,-0.082296,545,26.410920000000004,1.48,us-101,1117684122501,Car,21.584920000000004,Car,Car-Car
3037616,556,1118848093400,18.373,179.472,6451206.421,1873266.775,3.6576,2,9.4488,0.0,546,23.780496,2.52,us-101,1117685074301,Car,19.411696,Car,Car-Car
3037864,551,1118849049100,31.014,692.563,6451576.207,1872899.991,18.1356,3,10.015728,0.0,546,25.030176000000004,2.5,us-101,1117686030001,Car,20.661376000000004,Heavy Vehicle,Car-Heavy Vehicle
3039385,556,1118848131700,20.908,905.127,6451738.393,1872770.941,3.6576,2,0.173736,1.362456,546,11.722608,67.48,us-101,1117685112601,Car,7.353808000000001,Car,Car-Car
3042469,546,1118849046100,28.786,673.367,6451563.253,1872914.329,4.8768,2,9.195816,1.31064,541,17.766792000000002,1.93,us-101,1117686027001,Car,13.194792000000003,Car,Car-Car
3044921,546,1118849034700,29.296,392.117,6451354.079,1873103.37,4.8768,2,10.158984,3.41376,541,12.722352,1.25,us-101,1117686015601,Car,8.150352000000002,Car,Car-Car
3046620,551,1118849046000,30.492,609.828,6451514.521,1872955.551,18.1356,3,7.577328,0.0,546,18.45564,2.44,us-101,1117686026901,Car,14.08684,Heavy Vehicle,Car-Heavy Vehicle
3050425,546,1118848092500,17.358,228.149,6451240.697,1873231.846,4.4196,2,9.756648,-0.021336,540,21.424392000000005,2.2,us-101,1117685073401,Car,16.928592000000005,Car,Car-Car
3051282,562,1118847136500,42.409,958.009,6451794.529,1872693.314,4.8768,2,16.751808,-0.3048,546,55.56504,3.32,us-101,1117684117401,Car,51.19624,Car,Car-Car
3052143,551,1118849059600,31.087,1097.427,6451880.868,1872633.171,18.1356,3,12.192,0.0,546,35.384232000000004,2.9,us-101,1117686040501,Car,31.015432000000004,Heavy Vehicle,Car-Heavy Vehicle
3055554,546,1118847146600,40.166,1741.139,6452385.7,1872179.286,3.81,2,18.915888,-1.856232,545,27.425904000000003,1.45,us-101,1117684127501,Car,22.599904,Car,Car-Car
3056847,562,1118847127000,42.236,510.761,6451458.765,1872989.659,4.8768,2,12.192,-0.033528,546,40.200072,3.3,us-101,1117684107901,Car,35.831272,Car,Car-Car
3057517,562,1118847122500,38.748,360.927,6451350.303,1873093.996,4.8768,2,9.140952,0.0,546,23.289768,2.55,us-101,1117684103401,Car,18.920968,Car,Car-Car
3057923,543,1118849062900,33.572,1329.868,6452054.157,1872478.409,5.0292,2,12.807696000000002,0.576072,546,11.042904,0.86,us-101,1117686043801,Car,6.674104,Car,Car-Car
3059155,556,1118848104700,19.192,554.826,6451476.949,1873004.312,3.6576,2,7.60476,0.036576,546,25.648920000000004,3.37,us-101,1117685085601,Car,21.280120000000004,Car,Car-Car
3059297,546,1118849072700,28.815,1756.611,6452378.149,1872200.809,4.8768,2,10.192512,-1.377696,541,16.33728,1.6,us-101,1117686053601,Car,11.76528,Car,Car-Car
3059932,556,1118848180000,20.584,1995.82,6452561.135,1872054.052,3.6576,2,8.44296,-3.41376,546,20.961096,2.48,us-101,1117685160901,Car,16.592296,Car,Car-Car
3060288,546,1118847145800,40.527,1690.917,6452347.15,1872212.846,3.81,2,19.06524,1.106424,545,26.794968,1.41,us-101,1117684126701,Car,21.968968,Car,Car-Car
3064037,546,1118847126000,43.047,593.055,6451519.563,1872934.198,3.81,2,15.24,-0.048768,545,23.94204,1.57,us-101,1117684106901,Car,19.11604,Car,Car-Car
3064195,546,1118848137500,19.91,1005.428,6451814.682,1872705.607,4.4196,2,3.602736,-0.006096,540,14.999208,4.16,us-101,1117685118401,Car,10.503408,Car,Car-Car
3064395,556,1118848125800,20.21,890.081,6451727.565,1872781.395,3.6576,2,1.551432,-0.149352,546,9.909048,6.39,us-101,1117685106701,Car,5.540248,Car,Car-Car
3065865,546,1118848093000,17.405,244.192,6451251.75,1873220.228,4.4196,2,9.957816,1.185672,540,21.744432000000003,2.18,us-101,1117685073901,Car,17.248632000000004,Car,Car-Car
3067049,556,1118848172000,17.786,1820.768,6452430.091,1872170.638,3.6576,2,4.572,0.0,546,17.562576,3.84,us-101,1117685152901,Car,13.193776,Car,Car-Car
3067261,546,1118848151200,18.786,1415.137,6452124.111,1872437.08,4.4196,2,12.192,0.0,525,53.190648,4.36,us-101,1117685132101,Car,47.32324800000001,Car,Car-Car
3067471,546,1118847141300,41.664,1413.789,6452138.436,1872394.289,3.81,2,17.535144000000003,1.7617440000000002,545,26.1366,1.49,us-101,1117684122201,Car,21.3106,Car,Car-Car
3071353,546,1118849027500,27.164,149.38,6451183.24,1873278.788,4.8768,2,9.241536,0.0,541,16.105632000000004,1.74,us-101,1117686008401,Car,11.533632000000004,Car,Car-Car
3071976,556,1118848150600,19.882,1251.512,6452000.123,1872543.957,3.6576,2,10.668,0.0,546,42.559224,3.99,us-101,1117685131501,Car,38.190424,Car,Car-Car
3071996,556,1118848168000,17.524,1765.376,6452388.176,1872207.016,3.6576,2,4.28244,0.844296,546,17.54124,4.1,us-101,1117685148901,Car,13.172439999999998,Car,Car-Car
3072555,556,1118848100700,16.139,426.269,6451384.066,1873093.627,3.6576,2,10.48512,-0.445008,546,28.510992,2.72,us-101,1117685081601,Car,24.142192,Car,Car-Car
3073152,546,1118848097400,18.582,398.533,6451362.008,1873110.633,4.4196,2,11.265408,2.1732240000000003,540,22.518624,2.0,us-101,1117685078301,Car,18.022824,Car,Car-Car
3073440,543,1118849068000,30.272,1536.297,6452211.74,1872345.056,5.0292,2,11.472672,0.713232,546,15.4686,1.35,us-101,1117686048901,Car,11.0998,Car,Car-Car
3073792,546,1118849031100,27.383,269.543,6451266.433,1873190.525,4.8768,2,9.848088,2.517648,541,14.825472,1.51,us-101,1117686012001,Car,10.253472000000002,Car,Car-Car
3073936,556,1118848169200,17.609,1783.268,6452401.77,1872195.218,3.6576,2,4.572,0.0,546,15.081504,3.3,us-101,1117685150101,Car,10.712704,Car,Car-Car
3074334,546,1118848163100,17.352,1771.737,6452393.202,1872202.922,4.4196,2,4.9895760000000005,-3.258312,525,21.073872,4.22,us-101,1117685144001,Car,15.206472000000002,Car,Car-Car
3075524,562,1118847118000,39.529,224.873,6451250.261,1873189.785,4.8768,2,10.213848,-3.41376,546,20.945856,2.05,us-101,1117684098901,Car,16.577056,Car,Car-Car
3076395,546,1118848138700,20.308,1022.817,6451827.545,1872693.898,4.4196,2,5.230368,0.0,540,14.746224000000002,2.82,us-101,1117685119601,Car,10.250424000000002,Car,Car-Car
3076916,546,1118847144600,41.098,1614.583,6452289.999,1872262.453,3.81,2,18.815304,2.060448,545,26.590752,1.41,us-101,1117684125501,Car,21.764752,Car,Car-Car
3080301,546,1118848159600,18.366,1694.034,6452334.334,1872254.069,4.4196,2,7.860792,-0.704088,525,29.782008,3.79,us-101,1117685140501,Car,23.914608,Car,Car-Car
3080561,546,1118847120200,39.893,355.297,6451345.22,1873097.124,3.81,2,9.506712,3.41376,545,17.73936,1.87,us-101,1117684101101,Car,12.91336,Car,Car-Car
3080695,546,1118849031200,27.5,272.807,6451268.88,1873187.998,4.8768,2,10.140696000000002,3.41376,541,14.877288000000002,1.47,us-101,1117686012101,Car,10.305288,Car,Car-Car
3081995,546,1118847140700,41.547,1378.671,6452112.016,1872417.432,3.81,2,18.144744000000003,0.515112,545,25.856184,1.43,us-101,1117684121601,Car,21.030184,Car,Car-Car
3082073,556,1118848121100,18.404,859.76,6451705.993,1872802.777,3.6576,2,3.041904,-0.10668,546,9.543288,3.14,us-101,1117685102001,Car,5.174488,Car,Car-Car
3083144,546,1118847152200,43.863,2106.336,6452663.878,1871940.416,3.81,2,20.357592000000004,1.200912,0,0.0,0.0,us-101,1117684133101,,,Car,
3087234,556,1118848131300,20.897,905.127,6451738.373,1872770.973,3.6576,2,0.0,0.0,546,10.503408,9999.99,us-101,1117685112201,Car,6.134608,Car,Car-Car
3088583,546,1118847126800,42.427,632.904,6451549.788,1872907.998,3.81,2,14.91996,-0.597408,545,23.597616,1.58,us-101,1117684107701,Car,18.771616,Car,Car-Car
3089448,546,1118847116700,39.751,255.751,6451273.161,1873166.822,3.81,2,9.110472,0.451104,545,13.167360000000002,1.45,us-101,1117684097601,Car,8.341360000000002,Car,Car-Car
3089511,551,1118849053400,31.365,851.876,6451695.65,1872794.613,18.1356,3,12.185904,-0.051816,546,28.81884,2.37,us-101,1117686034301,Car,24.45004,Heavy Vehicle,Car-Heavy Vehicle
3090480,546,1118847133500,40.108,978.14,6451811.244,1872681.833,3.81,2,16.218408,0.173736,545,22.405848,1.38,us-101,1117684114401,Car,17.579848000000002,Car,Car-Car
3093141,551,1118849036100,30.329,348.749,6451321.549,1873133.158,18.1356,3,9.323832,1.32588,546,26.499312,2.84,us-101,1117686017001,Car,22.130512,Heavy Vehicle,Car-Heavy Vehicle
3093514,562,1118847139800,42.932,1149.67,6451938.675,1872567.104,4.8768,2,18.18132,-1.517904,546,53.464968,2.94,us-101,1117684120701,Car,49.096168,Car,Car-Car
3093782,562,1118847146700,43.18,1588.423,6452268.921,1872277.969,4.8768,2,19.165824,-3.41376,546,48.441864,2.53,us-101,1117684127601,Car,44.073064,Car,Car-Car
3094276,556,1118848162200,17.976,1650.421,6452301.809,1872282.816,3.6576,2,8.3058,0.0,546,31.760160000000003,3.82,us-101,1117685143101,Car,27.39136,Car,Car-Car
3095757,562,1118847117500,39.055,207.392,6451238.515,1873202.744,4.8768,2,10.664952,0.0,546,21.933408,2.06,us-101,1117684098401,Car,17.564608,Car,Car-Car
3101512,546,1118849081900,31.374,2031.624,6452586.228,1872019.125,4.8768,2,6.251448000000001,0.0,541,11.713464,1.87,us-101,1117686062801,Car,7.141464,Car,Car-Car
3102502,546,1118847119500,39.914,334.945,6451329.983,1873111.677,3.81,2,8.753856,1.228344,545,16.29156,1.86,us-101,1117684100401,Car,11.46556,Car,Car-Car
3102837,543,1118849076400,28.534,1812.206,6452420.768,1872164.479,5.0292,2,9.144,0.0,546,20.022312,2.19,us-101,1117686057301,Car,15.653512,Car,Car-Car
3103440,546,1118848175700,18.714,1951.906,6452528.706,1872084.008,4.4196,2,6.056376,-0.448056,525,21.424392000000005,3.54,us-101,1117685156601,Car,15.556992000000005,Car,Car-Car
3108636,562,1118847127800,43.4,542.73,6451481.826,1872967.474,4.8768,2,12.201144,0.384048,546,42.650664000000006,3.5,us-101,1117684108701,Car,38.281864000000006,Car,Car-Car
3112018,556,1118848126500,20.869,893.574,6451729.756,1872778.59,3.6576,2,1.524,0.006096,546,9.912096000000002,6.5,us-101,1117685107401,Car,5.5432960000000016,Car,Car-Car
3112447,546,1118849051400,29.143,866.538,6451708.12,1872786.603,4.8768,2,12.262104,-0.573024,541,16.309848,1.33,us-101,1117686032301,Car,11.737848,Car,Car-Car
3114473,546,1118848162300,17.398,1756.616,6452381.536,1872213.102,4.4196,2,6.096,0.0,525,23.204424,3.81,us-101,1117685143201,Car,17.337024,Car,Car-Car
3115059,562,1118847139400,42.879,1125.679,6451920.626,1872582.897,4.8768,2,18.025872,1.688592,546,53.85816,2.99,us-101,1117684120301,Car,49.48936,Car,Car-Car
3115126,546,1118849065700,29.879,1492.268,6452178.92,1872374.444,4.8768,2,13.694664,-0.490728,541,15.700248,1.15,us-101,1117686046601,Car,11.128248,Car,Car-Car
3115190,546,1118849078400,29.817,1942.028,6452518.195,1872078.364,4.8768,2,10.402824,0.0,541,11.853672,1.14,us-101,1117686059301,Car,7.281672000000001,Car,Car-Car
3115931,556,1118848177400,17.963,1931.314,6452513.389,1872097.984,3.6576,2,6.998208000000001,-0.201168,546,18.934176,2.71,us-101,1117685158301,Car,14.565376,Car,Car-Car
3117403,546,1118847152400,43.871,2119.651,6452674.318,1871932.085,3.81,2,20.357592000000004,0.0,0,0.0,0.0,us-101,1117684133301,,,Car,
3120260,543,1118849083400,30.466,2003.749,6452564.846,1872037.947,5.0292,2,7.321296,0.0,546,17.824704,2.43,us-101,1117686064301,Car,13.455904,Car,Car-Car
3121652,556,1118848149400,19.94,1209.513,6451968.496,1872571.593,3.6576,2,10.698480000000002,-0.286512,546,40.748712000000005,3.81,us-101,1117685130301,Car,36.379912,Car,Car-Car
3123653,556,1118848175800,17.767,1893.865,6452485.222,1872122.788,3.6576,2,6.75132,1.6459200000000005,546,18.297144000000003,2.71,us-101,1117685156701,Car,13.928344000000004,Car,Car-Car
3124111,546,1118847119900,39.88,346.75,6451338.529,1873103.465,3.81,2,8.668512000000002,-3.41376,545,16.852392000000002,1.94,us-101,1117684100801,Car,12.026392,Car,Car-Car
3124357,546,1118847119300,39.927,329.278,6451325.91,1873115.595,3.81,2,8.607552,0.438912,545,15.88008,1.85,us-101,1117684100201,Car,11.05408,Car,Car-Car
3125905,546,1118849068700,29.864,1615.255,6452271.615,1872293.255,4.8768,2,11.987784,-2.340864,541,13.877544,1.16,us-101,1117686049601,Car,9.305544,Car,Car-Car
3126321,546,1118849055800,29.45,1043.477,6451841.243,1872669.861,4.8768,2,12.734544,1.807464,541,16.590264,1.3,us-101,1117686036701,Car,12.018264000000002,Car,Car-Car
3130394,546,1118848161000,17.824,1729.139,6452360.767,1872231.127,4.4196,2,7.58952,-0.62484,525,26.703528,3.52,us-101,1117685141901,Car,20.836128,Car,Car-Car
3131034,543,1118849067700,30.453,1525.065,6452203.181,1872352.342,5.0292,2,11.423904,0.036576,546,15.297912,1.34,us-101,1117686048601,Car,10.929112,Car,Car-Car
3135573,546,1118848094900,19.019,306.781,6451295.287,1873174.27,4.4196,2,10.351008,1.862328,540,23.167848000000003,2.24,us-101,1117685075801,Car,18.672048000000004,Car,Car-Car
3138718,551,1118849048600,31.118,676.09,6451563.793,1872910.752,18.1356,3,9.887712,1.978152,546,24.487632,2.48,us-101,1117686029501,Car,20.118832,Heavy Vehicle,Car-Heavy Vehicle
3141272,562,1118847126800,41.945,502.71,6451452.978,1872995.225,4.8768,2,11.923776,3.41376,546,39.681912,3.33,us-101,1117684107701,Car,35.313112000000004,Car,Car-Car
3141982,546,1118849067000,29.769,1547.268,6452220.292,1872338.204,4.8768,2,12.216384,-0.515112,541,14.770608,1.21,us-101,1117686047901,Car,10.198608,Car,Car-Car
3142123,562,1118847150800,42.069,1853.587,6452469.237,1872104.483,4.8768,2,19.997928,0.0,546,48.899064,2.45,us-101,1117684131701,Car,44.530264,Car,Car-Car
3144302,546,1118848120600,16.602,888.588,6451728.831,1872785.087,4.4196,2,1.524,0.0,540,14.319504,9.4,us-101,1117685101501,Car,9.823704,Car,Car-Car
3147346,562,1118847123600,39.455,393.922,6451374.085,1873071.118,4.8768,2,9.137904,-0.079248,546,26.840688000000004,2.94,us-101,1117684104501,Car,22.471888000000003,Car,Car-Car
3147542,546,1118848141000,18.887,1062.416,6451858.28,1872669.028,4.4196,2,5.8613040000000005,3.41376,540,19.516344,3.33,us-101,1117685121901,Car,15.020544,Car,Car-Car
3148851,546,1118848145500,19.195,1198.955,6451961.081,1872579.066,4.4196,2,10.698480000000002,0.27432,530,47.603664,4.45,us-101,1117685126401,Car,43.412664,Car,Car-Car
3156372,546,1118847150100,42.047,1967.968,6452556.603,1872029.752,3.81,2,19.69008,-3.41376,545,27.883104000000003,1.42,us-101,1117684131001,Car,23.057104,Car,Car-Car
3156721,546,1118848150300,18.666,1379.137,6452097.032,1872460.801,4.4196,2,12.192,0.0,525,55.96432800000001,4.59,us-101,1117685131201,Car,50.096928000000005,Car,Car-Car
3158591,546,1118849079200,30.465,1968.711,6452538.223,1872060.528,4.8768,2,8.90016,-3.41376,541,9.973056,1.12,us-101,1117686060101,Car,5.401056,Car,Car-Car
3158690,562,1118847143700,43.596,1393.28,6452121.719,1872406.273,4.8768,2,19.812,0.0,546,50.26152,2.54,us-101,1117684124601,Car,45.89272,Car,Car-Car
3159416,546,1118848099600,18.501,480.414,6451422.273,1873055.204,4.4196,2,11.183112,0.0,540,20.872704,1.87,us-101,1117685080501,Car,16.376904000000003,Car,Car-Car
3161018,543,1118849077900,28.588,1857.397,6452454.753,1872134.983,5.0292,2,9.144,0.0,546,20.677632000000003,2.26,us-101,1117686058801,Car,16.308832000000002,Car,Car-Car
3162159,562,1118847133600,42.163,810.442,6451683.511,1872790.91,4.8768,2,16.014192,-1.642872,546,52.733448,3.29,us-101,1117684114501,Car,48.364648,Car,Car-Car
3164064,546,1118848095200,18.996,317.357,6451302.886,1873166.957,4.4196,2,11.29284,3.3406080000000005,540,23.097744,2.05,us-101,1117685076101,Car,18.601944000000003,Car,Car-Car
3164745,551,1118849030300,25.75,154.659,6451187.869,1873275.888,18.1356,3,9.759696000000002,-0.09144,546,26.666952,2.73,us-101,1117686011201,Car,22.298152,Heavy Vehicle,Car-Heavy Vehicle
3172497,562,1118847120800,38.625,310.85,6451313.556,1873129.347,4.8768,2,9.268968,-1.17348,546,19.97964,2.16,us-101,1117684101701,Car,15.61084,Car,Car-Car
3173390,562,1118847135000,41.928,880.754,6451736.46,1872744.646,4.8768,2,15.24,0.0,546,54.693312,3.59,us-101,1117684115901,Car,50.324512,Car,Car-Car
3173845,556,1118848106700,20.973,604.613,6451512.892,1872969.778,3.6576,2,7.726680000000001,0.112776,546,28.69692,3.71,us-101,1117685087601,Car,24.32812,Car,Car-Car
3174468,546,1118848163500,17.339,1777.764,6452397.773,1872199.009,4.4196,2,4.565904000000001,0.073152,525,20.45208,4.48,us-101,1117685144401,Car,14.58468,Car,Car-Car
3174957,546,1118848107500,19.638,719.783,6451600.031,1872894.213,4.4196,2,7.616951999999999,0.073152,540,17.2212,2.26,us-101,1117685088401,Car,12.7254,Car,Car-Car
3175790,546,1118849079300,30.51,1971.534,6452540.34,1872058.674,4.8768,2,8.272272000000001,-3.41376,541,9.893808,1.2,us-101,1117686060201,Car,5.321808,Car,Car-Car
3178807,543,1118849062100,34.468,1295.675,6452027.867,1872500.254,5.0292,2,13.158216,-0.051816,546,10.524744,0.8,us-101,1117686043001,Car,6.155944,Car,Car-Car
3179226,546,1118848182800,17.164,2163.366,6452693.655,1871950.825,4.4196,2,11.484864,0.0,0,0.0,0.0,us-101,1117685163701,,,Car,
3180257,546,1118848112700,18.689,816.922,6451673.653,1872830.841,4.4196,2,4.255008,-0.170688,540,16.818864,3.95,us-101,1117685093601,Car,12.323064000000002,Car,Car-Car
3181609,562,1118847124700,40.203,428.892,6451399.288,1873046.874,4.8768,2,10.552176,1.338072,546,30.879288000000003,2.93,us-101,1117684105601,Car,26.510488,Car,Car-Car
3182079,551,1118849045800,30.297,604.856,6451510.945,1872959.011,18.1356,3,7.577328,0.0,546,18.159984,2.4,us-101,1117686026701,Car,13.791184,Heavy Vehicle,Car-Heavy Vehicle
3182334,546,1118847132700,39.875,936.272,6451779.794,1872709.48,3.81,2,15.553944,0.271272,545,21.768816,1.4,us-101,1117684113601,Car,16.942816,Car,Car-Car
3182336,546,1118849033000,28.651,334.013,6451312.137,1873144.589,4.8768,2,10.451592,1.072896,541,14.575536,1.39,us-101,1117686013901,Car,10.003536,Car,Car-Car
3182802,546,1118848117500,16.542,869.615,6451714.617,1872797.671,4.4196,2,2.929128,-1.55448,540,14.773656,5.04,us-101,1117685098401,Car,10.277856,Car,Car-Car
3184159,556,1118848168200,17.537,1768.248,6452390.442,1872205.05,3.6576,2,4.514088,0.935736,546,17.108424000000003,3.79,us-101,1117685149101,Car,12.739624000000005,Car,Car-Car
3185061,546,1118847131100,40.388,853.603,6451717.077,1872763.748,3.81,2,15.569184,3.1882080000000004,545,21.467064000000004,1.38,us-101,1117684112001,Car,16.641064000000004,Car,Car-Car
3185163,546,1118849064300,29.85,1429.093,6452131.531,1872415.957,4.8768,2,13.716,0.0,541,16.053816,1.17,us-101,1117686045201,Car,11.481816000000002,Car,Car-Car
3188263,546,1118848093200,17.437,250.81,6451256.31,1873215.417,4.4196,2,10.131552,0.463296,540,21.89988,2.16,us-101,1117685074101,Car,17.40408,Car,Car-Car
3189084,551,1118849052500,31.627,815.868,6451668.448,1872818.193,18.1356,3,12.216384,-0.0762,546,28.858464000000005,2.36,us-101,1117686033401,Car,24.489664000000005,Heavy Vehicle,Car-Heavy Vehicle
3190462,546,1118849042600,29.393,586.209,6451497.648,1872972.115,4.8768,2,6.038088,0.0,541,14.670024000000002,2.43,us-101,1117686023501,Car,10.098024000000002,Car,Car-Car
3190513,546,1118848181300,17.179,2108.842,6452651.01,1871984.761,4.4196,2,10.634472,0.536448,0,0.0,0.0,us-101,1117685162201,,,Car,
3192464,546,1118848178200,20.072,2016.066,6452576.852,1872041.393,4.4196,2,8.348472000000001,-0.935736,525,23.588472000000003,2.83,us-101,1117685159101,Car,17.721072000000003,Car,Car-Car
3193611,546,1118847148200,40.274,1842.179,6452461.812,1872113.333,3.81,2,19.589496,2.286,545,28.92552,1.48,us-101,1117684129101,Car,24.09952,Car,Car-Car
3195541,546,1118847142000,41.632,1454.993,6452169.298,1872367.254,3.81,2,18.260568,0.432816,545,26.551128,1.45,us-101,1117684122901,Car,21.725128,Car,Car-Car
3196451,556,1118848135000,18.598,930.642,6451759.088,1872755.812,3.6576,2,3.3528,0.0,546,13.92936,4.15,us-101,1117685115901,Car,9.56056,Car,Car-Car
3199888,556,1118848095600,18.095,249.323,6451254.804,1873216.039,3.6576,2,10.091928,0.0,546,25.371552,2.51,us-101,1117685076501,Car,21.002752,Car,Car-Car
3200349,556,1118848181100,19.751,2025.596,6452584.651,1872035.408,3.6576,2,9.08304,0.92964,546,23.262336,2.56,us-101,1117685162001,Car,18.893536,Car,Car-Car
3201383,546,1118849031500,27.852,283.302,6451276.239,1873180.396,4.8768,2,10.610088,-1.197864,541,14.740128,1.39,us-101,1117686012401,Car,10.168128,Car,Car-Car
3204149,551,1118849045100,29.609,587.447,6451498.42,1872971.135,18.1356,3,7.373112000000001,1.898904,546,16.928592000000002,2.3,us-101,1117686026001,Car,12.559792000000002,Heavy Vehicle,Car-Heavy Vehicle
3204852,556,1118848113800,19.812,770.81,6451638.248,1872860.43,3.6576,2,4.5963840000000005,-0.5181600000000001,546,18.611088,4.05,us-101,1117685094701,Car,14.242288000000002,Car,Car-Car
3206877,546,1118849085500,31.714,2107.343,6452645.088,1871970.898,4.8768,2,7.610856,-0.012192,541,15.855696000000002,2.08,us-101,1117686066401,Car,11.283696000000004,Car,Car-Car
3208358,546,1118848143800,19.103,1139.436,6451916.277,1872618.218,4.4196,2,10.63752,0.621792,540,23.905464,2.25,us-101,1117685124701,Car,19.409664000000003,Car,Car-Car
3213845,546,1118847119700,39.9,340.78,6451334.177,1873107.643,3.81,2,9.025128,1.210056,545,16.587216,1.84,us-101,1117684100601,Car,11.761216,Car,Car-Car
3213988,546,1118848161900,17.522,1748.617,6452375.494,1872218.346,4.4196,2,6.096,0.0,525,24.429720000000003,4.01,us-101,1117685142801,Car,18.562320000000003,Car,Car-Car
3215022,546,1118849040600,28.514,546.519,6451468.649,1872999.229,4.8768,2,6.092952,0.0,541,12.094464,1.98,us-101,1117686021501,Car,7.522464,Car,Car-Car
3215655,546,1118849059000,29.685,1186.426,6451948.9,1872575.765,4.8768,2,13.73124,0.231648,541,14.502384,1.06,us-101,1117686039901,Car,9.930384,Car,Car-Car
3215682,546,1118849059900,29.662,1227.018,6451979.397,1872549.115,4.8768,2,13.716,0.0,541,14.648688000000002,1.07,us-101,1117686040801,Car,10.076688,Car,Car-Car
3216833,546,1118848103700,20.55,609.475,6451516.785,1872966.864,4.4196,2,8.677656,-0.5669280000000001,540,19.924776,2.3,us-101,1117685084601,Car,15.428976000000002,Car,Car-Car
3216920,546,1118848148300,18.64,1299.314,6452036.891,1872513.392,4.4196,2,11.926824000000002,0.8229600000000001,525,60.594240000000006,5.08,us-101,1117685129201,Car,54.72684000000001,Car,Car-Car
3217396,546,1118847150600,43.152,2000.565,6452581.655,1872007.657,3.81,2,20.558760000000003,-0.460248,545,27.608784,1.34,us-101,1117684131501,Car,22.782784,Car,Car-Car
3219154,556,1118848110300,20.285,695.794,6451581.576,1872909.555,3.6576,2,7.62,0.0,546,26.505408,3.48,us-101,1117685091201,Car,22.136608,Car,Car-Car
3219491,546,1118849025800,26.192,98.271,6451149.202,1873317.542,4.8768,2,9.223248000000002,0.292608,541,14.581632000000004,1.58,us-101,1117686006701,Car,10.009632000000003,Car,Car-Car
3220416,546,1118848111400,19.126,798.72,6451659.687,1872842.52,4.4196,2,4.2672,0.0,540,16.120872000000002,3.78,us-101,1117685092301,Car,11.625072000000005,Car,Car-Car
